Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,Combined_ARIA_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,carname
Lexus,Lx 570,V8,23290000,5700.0,4.0,8.0,FWD (Front Wheel Drive),V,BS IV,"Front, Transverse",Injection,93.0,Diesel,1865.0,5080.0,1980.0,SUV,4.0,18.0,17.19,18.0,2660 kg,6.0,170.0,Ventilated Disc,Ventilated Disc,4 Wheel Active Height Control & Adaptive Variable Suspension,4 Wheel Active Height Control & Adaptive Variable Suspension,1650.0,1645.0,285/60R18,285/60R18,Yes,All Windows,Power seats,Smart Key,380PS@6000rpm,546Nm@1600-2600rpm,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,2850.0,185/60R15,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, Internal",378.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,Yes,Internal,Yes,Automatic,Analog,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,3350.0,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",Yes,Yes,Yes,Yes,10.0,,"Rake, Reach",Front & rear sensors with 360 degree view,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Lexus-Lx 570
Ferrari,458 Spider,V8,43367500,3902.0,8.0,4.0,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,86.0,Petrol,1211.0,4568.0,1952.0,"Coupe, Convertible",2.0,3.2,5.5,5.5,1525 kg,7.0,170.0,Ventilated Disc,Ventilated Disc,Double wishbone,Multi Link Setup,1679.0,1647.0,245/35 ZR20,305/35ZR20,Electric Power,All Windows,Yes,Smart Key,669PS@8000rpm,760NM@3000rpm,Digital,Digital,Analog,Yes,2.0,Leather,Automatic,2650.0,ZR20,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,230.0,Yes,Yes,No,Digital,Front,Yes,No,Yes,12/24 months/ up to90000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,No,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",Front and rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,No,Yes,No,Yes,Yes,Yes,Only front,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Ferrari-458 Spider
Maruti Suzuki R,Wagon,Vxi,479000,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,22.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion Beam link with coil spring,1520.0,1525.0,165/70R14,165/70R14,Electric Power,All Windows,No,Remote,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2600.0,165/70R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,Driver frontal airbag,No,Yes,Yes,Yes,1.0,,Rake,Rear sensors,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,Vxi Ags,526000,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,22.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion Beam link with coil spring,1520.0,1525.0,165/70R14,165/70R14,Electric Power,All Windows,No,Remote,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Analog,2,5.0,Fabric,Automatic,2600.0,165/70R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,Driver frontal airbag,No,Yes,Yes,Yes,1.0,,Rake,Rear sensors,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,1.2L Zxi,548000,1197.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1620.0,3655.0,1675.0,Hatchback,5.0,15.1,17.19,21.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,1520.0,1525.0,155/65R14,155/65R14,Electric Power,All Windows,No,Remote,83PS@6000rpm,1130Nm@4200rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2600.0,155/65R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,Rear sensors,Yes,Yes,No,No,No,Touch Sensitive,Multifunction Steering Wheel,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,Lxi,434000,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,22.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,1520.0,1525.0,145/80R13,145/80R13,Electric Power,Only Front Windows,No,No,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Not on offer,2,5.0,Fabric,Manual,2600.0,145/80R13,No,Yes,Not on offer,No,No,2 years /40000 Kms (years/distance whichever comes first),No,Internal,341.0,No,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",No,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,No,All Rows,1750.0,Driver frontal airbag,No,Yes,Yes,No,1.0,,No,Rear sensors,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,1.2L Vxi,513501,1197.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,21.5,830 kg,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion beam with coil spring,1520.0,1525.0,165/70R14,165/70R14,Electric Power,All Windows,No,Remote,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Analog,2,5.0,Fabric,Manual,2435.0,165/70R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1340.0,Driver frontal airbag,No,Yes,Yes,Yes,1.0,,Rake,Rear sensors,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,1.2L Vxi Ags,560500,1197.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,21.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,1520.0,1525.0,155/65R14,155/65R14,Electric Power,All Windows,No,Remote,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Not on offer,2,5.0,Fabric,Automatic,2600.0,155/65R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,Driver frontal airbag,No,Yes,Yes,No,1.0,,Rake,Rear sensors,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,1.2L Zxi Ags,594800,1197.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,21.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion Beam link with coil spring,1520.0,1525.0,165/70R14,165/70R14,Electric Power,All Windows,No,Remote,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Analog,2,5.0,Fabric,Automatic,2600.0,165/70R14,No,Yes,CD Player with USB & Aux-in,Yes,No,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,"Front passenger frontal airbag, Driver frontal airbag",No,Yes,Yes,No,2.0,,Rake,Rear sensors,Yes,Yes,No,No,No,Touch Sensitive,Multifunction Steering Wheel,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,Lxi (O),441000,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,22.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,1520.0,1525.0,145/80R13,145/80R13,Electric Power,Only Front Windows,No,No,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Not on offer,2,5.0,Fabric,Manual,2600.0,145/80R13,No,Yes,Not on offer,No,No,2 years /40000 Kms (years/distance whichever comes first),No,Internal,341.0,No,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",No,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,No,All Rows,1750.0,"Driver frontal airbag, Front passenger frontal airbag",No,Yes,Yes,No,2.0,,No,Rear sensors,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,Vxi (O),486001,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,22.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion Beam link with coil spring,1520.0,1525.0,165/70R14,165/70R14,Electric Power,All Windows,No,Remote,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2600.0,165/70R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,"Driver frontal airbag, Front passenger frontal airbag",No,Yes,Yes,Yes,2.0,,Rake,Rear sensors,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,1.2L Vxi (O),520500,1197.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,21.5,830 kg,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion beam with coil spring,1520.0,1525.0,165/70R14,165/70R14,Electric Power,All Windows,No,Remote,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Analog,2,5.0,Fabric,Manual,2435.0,165/70R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1340.0,"Front passenger frontal airbag, Driver frontal airbag",No,Yes,Yes,Yes,2.0,,Rake,Rear sensors,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,1.2L Vxi Ags (O),567500,1197.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,21.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,1520.0,1525.0,155/65R14,155/65R14,Electric Power,All Windows,No,Remote,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Not on offer,2,5.0,Fabric,Automatic,2600.0,155/65R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,"Driver frontal airbag, Front passenger frontal airbag",No,Yes,Yes,No,2.0,,Rake,Rear sensors,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,Vxi Ags (O),533000,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32.0,Petrol,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,22.5,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion Beam link with coil spring,1520.0,1525.0,165/70R14,165/70R14,Electric Power,All Windows,No,Remote,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Analog,2,5.0,Fabric,Automatic,2600.0,165/70R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341.0,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,All Rows,1750.0,Front passenger frontal airbag,No,Yes,Yes,Yes,2.0,,Rake,Rear sensors,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,Lxi Cng,500500,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32.0,CNG,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,33.54,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,1520.0,1525.0,145/80R13,145/80R13,Electric Power,Only Front Windows,No,No,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Not on offer,2,5.0,Fabric,Manual,2600.0,145/80R13,No,Yes,Not on offer,No,No,2 years /40000 Kms (years/distance whichever comes first),No,Internal,341.0,No,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",No,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,No,All Rows,1750.0,Driver frontal airbag,No,Yes,Yes,No,1.0,,No,Rear sensors,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Maruti Suzuki R,Wagon,Lxi (O) Cng,507500,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32.0,CNG,1675.0,3655.0,1620.0,Hatchback,5.0,15.1,17.19,33.54,,5.0,170.0,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,1520.0,1525.0,145/80R13,145/80R13,Electric Power,Only Front Windows,No,No,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Not on offer,2,5.0,Fabric,Manual,2600.0,145/80R13,No,Yes,Not on offer,No,No,2 years /40000 Kms (years/distance whichever comes first),No,Internal,341.0,No,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",No,Internal,Digital,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,No,No,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,No,All Rows,1750.0,"Driver frontal airbag, Front passenger frontal airbag",No,Yes,Yes,No,2.0,,No,Rear sensors,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Maruti Suzuki R-Wagon
Tata,Tiago Nrg,1.2L Revotron,594993,1199.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35.0,Petrol,1587.0,3793.0,1665.0,Crossover,5.0,15.1,17.19,23.84,1017 kg,5.0,180.0,Ventilated Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,1400.0,1420.0,175/65 R14,175/65 R14,Electric Power,All Windows,No,Remote,85PS@6000rpm,114NM@3500rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2400.0,175/65 R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 75,000 KM (whichever is earlier)",Yes,"Internal, With Remote",242.0,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",Yes,"Internal, With Remote",Analog,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,Front Row,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,Front and rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Tata-Tiago Nrg
Tata,Tiago Nrg,1.05L Revotorq,689993,1047.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35.0,Diesel,1587.0,3793.0,1665.0,Crossover,5.0,15.1,17.19,27.28,1085 kg,5.0,180.0,Ventilated Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,1400.0,1420.0,175/65 R14,175/65 R14,Electric Power,All Windows,No,Remote,70PS@4000rpm,140Nm@1800-3000rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2400.0,175/65 R14,No,Yes,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 75,000 KM (whichever is earlier)",Yes,"Internal, With Remote",242.0,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",Yes,"Internal, With Remote",Analog,Manual,Analog + Digital,Yes,5.25,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,No,No,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,Front Row,1750.0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,No,Manual Adjustment,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Tata-Tiago Nrg
